"","x"
"24338",0.387
"24339",0.372
"24340",0.3725
"24341",0.3725
"24342",0.375
"24343",0.3755
"24344",0.4505
"24345",0.4535
"24346",0.457
"24347",0.4555
"24348",0.454
"24349",0.452
"24350",0.369
"24351",0.3695
"24352",0.3675
"24353",0.365
"24354",0.367
"24355",0.3695
"24356",0.37
"24357",0.3715
"24358",0.372
"24359",0.3335
"24360",0.334
"24361",0.3295
"24362",0.329
"24363",0.429
"24364",0.43
"24365",0.4325
"24366",0.435
"24367",0.436
"24368",0.4365
"24369",0.436
"24370",0.438
"24371",0.438
"24372",0.445
"24373",0.446
"24374",0.4455
"24375",0.4475
"24376",0.4105
"24377",0.411
"24378",0.412
"24379",0.4215
"24380",0.4165
"24381",0.3655
"24382",0.374
"24383",0.3765
"24384",0.376
"24385",0.374
"24386",0.598
"24387",0.6075
"24388",0.613
"24389",0.6205
"24390",0.626
"24391",0.6275
"24392",0.6275
"24393",0.6255
"24394",0.625
"24395",0.6305
"24396",0.374
"24397",0.309
"24398",0.3485
"24399",0.383
"24400",0.337
"24401",0.311
"24402",0.3285
"24403",0.3085
"24404",0.399
"24405",0.3985
"24406",0.397
"24407",0.377
"24408",0.382
"24409",0.5465
"24410",0.435
"24411",0.365
"24412",0.4065
"24413",0.294
"24414",0.332
"24415",0.3545
"24416",0.4055
"24417",0.413
"24418",0.424
"24419",0.387
"24420",0.3785
"24421",0.3785
"24422",0.379
"24423",0.3825
"24424",0.383
"24425",0.383
"24426",0.3805
"24427",0.381
"24428",0.423
"24429",0.3165
"24430",0.3125
"24431",0.423
"24432",0.42
"24433",0.4765
"24434",0.3185
"24435",0.3635
"24436",0.339
"24437",0.38
"24438",0.327
"24439",0.345
"24440",0.349
"24441",0.3485
"24442",0.355
"24443",0.352
"24444",0.3525
"24445",0.353
"24446",0.332
"24447",0.3305
"24448",0.33
"24449",0.332
"24450",0.3895
"24451",0.39
"24452",0.3305
"24453",0.317
"24454",0.344
"24455",0.468
"24456",0.316
"24457",0.428
"24458",0.4475
"24459",0.29
"24460",0.3105
"24461",0.6625
"24462",0.449
"24463",0.551
"24464",0.5515
"24465",0.557
"24466",0.6455
"24467",0.4625
"24468",0.3995
"24469",0.4075
"24470",0.399
"24471",0.6375
"24472",0.525
"24473",0.506
"24474",0.5435
"24475",0.531
"24476",0.479
"24477",0.495
"24478",0.4105
"24479",0.4715
"24480",0.467
"24481",0.737
"24482",0.76
"24483",0.7625
"24484",0.761
"24485",0.735
"24486",0.703
"24487",0.6725
"24488",0.5015
"24489",0.6515
"24490",0.6985
"24491",0.6165
"24492",0.6155
"24493",0.616
"24494",0.6205
"24495",0.5475
"24496",0.495
"24497",0.5485
"24498",0.547
"24499",0.529
"24500",0.528
"24501",0.5275
"24502",0.5235
"24503",0.564
"24504",0.508
"24505",0.5075
"24506",0.386
"24507",0.4165
"24508",0.4075
"24509",0.4035
"24510",0.355
"24511",0.3485
"24512",0.348
"24513",0.35
"24514",0.3535
"24515",0.347
"24516",0.3415
"24517",0.3435
"24518",0.3415
"24519",0.3435
"24520",0.341
"24521",0.6085
"24522",0.6255
"24523",0.6275
"24524",0.5635
"24525",0.5455
"24526",0.5415
"24527",0.539
"24528",0.5365
"24529",0.63
"24530",0.63
"24531",0.607
"24532",0.608
"24533",0.579
"24534",0.7385
"24535",0.7385
"24536",0.5265
"24537",0.4355
"24538",0.6525
"24539",0.6525
"24540",0.653
"24541",0.655
"24542",0.653
"24543",0.655
"24544",0.6455
"24545",0.607
"24546",0.6065
"24547",0.6035
"24548",0.574
"24549",0.4845
"24550",0.479
"24551",0.5265
"24552",0.443
"24553",0.442
"24554",0.5145
"24555",0.5395
"24556",0.5385
"24557",0.5375
"24558",0.5315
"24559",0.521
"24560",0.5255
"24561",0.5295
"24562",0.526
"24563",0.507
"24564",0.505
"24565",0.503
"24566",0.46
"24567",0.4565
"24568",0.458
"24569",0.458
"24570",0.4605
"24571",0.4475
"24572",0.4495
"24573",0.449
"24574",0.4505
"24575",0.468
"24576",0.4675
"24577",0.47
"24578",0.4365
"24579",0.438
"24580",0.4375
"24581",0.49
"24582",0.38
"24583",0.3955
"24584",0.3765
"24585",0.438
"24586",0.4405
"24587",0.44
"24588",0.4215
"24589",0.6125
"24590",0.6745
"24591",0.594
"24592",0.527
"24593",0.6025
"24594",0.5465
"24595",0.5485
"24596",0.5365
"24597",0.5625
"24598",0.559
"24599",0.5335
"24600",0.5765
"24601",0.5085
"24602",0.4605
"24603",0.458
"24604",0.4665
"24605",0.372
"24606",0.4175
"24607",0.429
"24608",0.376
"24609",0.3535
"24610",0.309
"24611",0.349
"24612",0.349
"24613",0.398
"24614",0.4255
"24615",0.341
"24616",0.3645
"24617",0.3245
"24618",0.3225
"24619",0.525
"24620",0.488
"24621",0.576
"24622",0.553
"24623",0.541
"24624",0.45
"24625",0.34
"24626",0.5885
"24627",0.502
"24628",0.4645
"24629",0.505
"24630",0.506
"24631",0.5435
"24632",0.5655
"24633",0.4525
"24634",0.596
"24635",0.5945
"24636",0.553
"24637",0.5005
"24638",0.5475
"24639",0.4655
"24640",0.465
"24641",0.6255
"24642",0.537
"24643",0.5835
"24644",0.5485
"24645",0.573
"24646",0.3425
"24647",0.5055
"24648",0.4685
"24649",0.4845
"24650",0.6275
"24651",0.6185
"24652",0.4825
"24653",0.6215
"24654",0.484
"24655",0.5005
"24656",0.571
"24657",0.4995
"24658",0.5205
"24659",0.5585
"24660",0.568
"24661",0.589
"24662",0.5255
"24663",0.5245
"24664",0.5425
"24665",0.6055
"24666",0.5635
"24667",0.5355
"24668",0.54
"24669",0.468
"24670",0.527
"24671",0.55
"24672",0.5475
"24673",0.5465
"24674",0.549
"24675",0.546
"24676",0.408
"24677",0.417
"24678",0.358
"24679",0.3025
"24680",0.3775
"24681",0.3935
"24682",0.4515
"24683",0.457
"24684",0.434
"24685",0.437
"24686",0.4795
"24687",0.423
"24688",0.538
"24689",0.54
"24690",0.5185
"24691",0.52
"24692",0.5215
"24693",0.563
"24694",0.5465
"24695",0.581
"24696",0.5395
"24697",0.5335
"24698",0.5915
"24699",0.6395
"24700",0.5505
"24701",0.6025
"24702",0.615
"24703",0.7245
"24704",0.6905
"24705",0.671
"24706",0.671
"24707",0.572
"24708",0.6055
"24709",0.605
"24710",0.6575
"24711",0.5885
"24712",0.75
"24713",0.6965
"24714",0.5495
"24715",0.484
"24716",0.383
"24717",0.375
"24718",0.368
"24719",0.3715
"24720",0.371
"24721",0.3795
"24722",0.396
"24723",0.3605
"24724",0.405
"24725",0.3835
"24726",0.358
"24727",0.363
"24728",0.3815
"24729",0.454
"24730",0.4075
"24731",0.409
"24732",0.378
"24733",0.3795
"24734",0.327
"24735",0.28
"24736",0.277
"24737",0.264
"24738",0.351
"24739",0.34
"24740",0.3835
"24741",0.3855
"24742",0.394
"24743",0.407
"24744",0.405
"24745",0.442
"24746",0.476
"24747",0.4895
"24748",0.5295
"24749",0.51
"24750",0.5265
"24751",0.5285
"24752",0.4915
"24753",0.4885
"24754",0.488
"24755",0.479
"24756",0.493
"24757",0.4385
"24758",0.366
"24759",0.382
"24760",0.334
"24761",0.3875
"24762",0.3485
"24763",0.3465
"24764",0.3795
"24765",0.373
"24766",0.396
"24767",0.4545
"24768",0.4595
"24769",0.6385
"24770",0.6395
"24771",0.5175
"24772",0.512
"24773",0.545
"24774",0.507
"24775",0.496
"24776",0.4935
"24777",0.493
"24778",0.4935
"24779",0.4935
"24780",0.4935
"24781",0.4935
"24782",0.4935
"24783",0.494
"24784",0.4945
"24785",0.5895
"24786",0.3885
"24787",0.343
"24788",0.3635
"24789",0.4235
"24790",0.567
"24791",0.7455
"24792",0.776
"24793",0.7885
"24794",0.6185
"24795",0.5965
"24796",0.595
"24797",0.537
"24798",0.499
"24799",0.73
"24800",0.731
"24801",0.731
"24802",0.731
"24803",0.733
"24804",0.7315
"24805",0.731
"24806",0.729
"24807",0.7245
"24808",0.725
"24809",0.725
"24810",0.7105
"24811",0.7095
"24812",0.7105
"24813",0.709
"24814",0.7095
"24815",0.709
"24816",0.709
"24817",0.685
"24818",0.677
"24819",0.653
"24820",0.649
"24821",0.6515
"24822",0.6505
"24823",0.647
"24824",0.6295
"24825",0.6235
"24826",0.6205
"24827",0.619
"24828",0.731
"24829",0.735
"24830",0.71
"24831",0.709
"24832",0.7085
"24833",0.7
"24834",0.7
"24835",0.7005
"24836",0.7005
"24837",0.6835
"24838",0.633
"24839",0.6205
"24840",0.62
"24841",0.6125
"24842",0.6745
"24843",0.674
"24844",0.7025
"24845",0.605
"24846",0.6065
"24847",0.607
"24848",0.6095
"24849",0.604
"24850",0.758
"24851",0.6695
"24852",0.649
"24853",0.6795
"24854",0.721
"24855",0.7125
"24856",0.63
"24857",0.623
"24858",0.6425
"24859",0.649
"24860",0.6535
"24861",0.6535
"24862",0.627
"24863",0.628
"24864",0.6275
"24865",0.6275
"24866",0.6275
"24867",0.6235
"24868",0.683
"24869",0.689
"24870",0.676
"24871",0.654
"24872",0.6495
"24873",0.643
"24874",0.6095
"24875",0.6395
"24876",0.6305
"24877",0.4915
"24878",0.578
"24879",0.5025
"24880",0.55
"24881",0.512
"24882",0.4875
"24883",0.652
"24884",0.67
"24885",0.6795
"24886",0.682
"24887",0.681
"24888",0.6895
"24889",0.4365
"24890",0.715
"24891",0.7135
"24892",0.6555
"24893",0.5515
"24894",0.5435
"24895",0.543
"24896",0.5405
"24897",0.54
"24898",0.539
"24899",0.5375
"24900",0.536
"24901",0.5005
"24902",0.4995
"24903",0.5105
"24904",0.6155
"24905",0.6145
"24906",0.615
"24907",0.614
"24908",0.609
"24909",0.606
"24910",0.6045
"24911",0.5695
"24912",0.564
"24913",0.563
"24914",0.5445
"24915",0.5815
"24916",0.5815
"24917",0.5835
"24918",0.589
"24919",0.625
"24920",0.622
"24921",0.627
"24922",0.626
"24923",0.626
"24924",0.6295
"24925",0.612
"24926",0.6115
"24927",0.6125
"24928",0.613
"24929",0.6075
"24930",0.57
"24931",0.57
"24932",0.5725
"24933",0.5725
"24934",0.571
"24935",0.5635
"24936",0.5555
"24937",0.619
"24938",0.623
"24939",0.623
"24940",0.628
"24941",0.629
"24942",0.6275
"24943",0.6265
"24944",0.6255
"24945",0.631
"24946",0.6485
"24947",0.6465
"24948",0.639
"24949",0.6435
"24950",0.643
"24951",0.643
"24952",0.6435
"24953",0.617
"24954",0.616
"24955",0.618
"24956",0.6185
"24957",0.615
"24958",0.615
"24959",0.6145
"24960",0.5545
"24961",0.5545
"24962",0.553
"24963",0.549
"24964",0.5525
"24965",0.555
"24966",0.626
"24967",0.6265
"24968",0.6265
"24969",0.619
"24970",0.652
"24971",0.652
"24972",0.6535
"24973",0.6605
"24974",0.6605
"24975",0.6545
"24976",0.6555
"24977",0.6495
"24978",0.6475
"24979",0.6455
"24980",0.65
"24981",0.6495
"24982",0.6515
"24983",0.6495
"24984",0.65
"24985",0.6395
"24986",0.645
"24987",0.6465
"24988",0.6475
"24989",0.645
"24990",0.6125
"24991",0.6135
"24992",0.614
"24993",0.612
"24994",0.6125
"24995",0.611
"24996",0.612
"24997",0.6125
"24998",0.6125
"24999",0.6305
"25000",0.634
"25001",0.6325
"25002",0.6285
"25003",0.6295
"25004",0.628
"25005",0.629
"25006",0.629
"25007",0.6095
"25008",0.624
"25009",0.624
"25010",0.6385
"25011",0.6395
"25012",0.6425
"25013",0.642
"25014",0.6445
"25015",0.6465
"25016",0.647
"25017",0.6355
"25018",0.6375
"25019",0.637
"25020",0.6335
"25021",0.5965
"25022",0.636
"25023",0.639
"25024",0.6395
"25025",0.6425
"25026",0.6445
"25027",0.6455
"25028",0.653
"25029",0.655
"25030",0.6585
"25031",0.655
"25032",0.656
"25033",0.6585
"25034",0.658
"25035",0.6605
"25036",0.6595
"25037",0.659
"25038",0.6605
"25039",0.658
"25040",0.659
"25041",0.6595
"25042",0.6615
"25043",0.659
"25044",0.6615
"25045",0.6405
"25046",0.6255
"25047",0.62
"25048",0.6195
"25049",0.6615
"25050",0.6675
"25051",0.673
"25052",0.6735
"25053",0.68
"25054",0.6805
"25055",0.6795
"25056",0.6745
"25057",0.675
"25058",0.6745
"25059",0.6625
"25060",0.665
"25061",0.665
"25062",0.665
"25063",0.6575
"25064",0.663
"25065",0.663
"25066",0.6605
"25067",0.6645
"25068",0.668
"25069",0.668
"25070",0.668
"25071",0.668
"25072",0.6655
"25073",0.666
"25074",0.666
"25075",0.6655
"25076",0.6655
"25077",0.6675
"25078",0.6695
"25079",0.675
"25080",0.6725
"25081",0.6725
"25082",0.6735
"25083",0.672
"25084",0.6715
"25085",0.6725
"25086",0.6705
"25087",0.6705
"25088",0.668
"25089",0.6675
"25090",0.664
"25091",0.663
"25092",0.6635
"25093",0.664
"25094",0.663
"25095",0.662
"25096",0.6625
"25097",0.664
"25098",0.666
"25099",0.6665
"25100",0.6675
"25101",0.667
"25102",0.6725
"25103",0.665
"25104",0.6625
"25105",0.6635
"25106",0.663
"25107",0.664
"25108",0.6645
"25109",0.672
"25110",0.673
"25111",0.672
"25112",0.6725
"25113",0.6675
"25114",0.668
"25115",0.6655
"25116",0.67
"25117",0.669
"25118",0.668
"25119",0.6685
"25120",0.6685
"25121",0.667
"25122",0.666
"25123",0.667
"25124",0.6675
"25125",0.6665
"25126",0.661
"25127",0.661
"25128",0.66
"25129",0.659
"25130",0.6585
"25131",0.6575
"25132",0.654
"25133",0.6545
"25134",0.6555
"25135",0.6555
"25136",0.6545
"25137",0.6545
"25138",0.655
"25139",0.6555
"25140",0.6575
"25141",0.6565
"25142",0.657
"25143",0.6595
"25144",0.647
"25145",0.648
"25146",0.651
"25147",0.6485
"25148",0.644
"25149",0.6455
"25150",0.6455
"25151",0.6455
"25152",0.6425
"25153",0.6425
"25154",0.6425
"25155",0.645
"25156",0.646
"25157",0.647
"25158",0.6475
"25159",0.6305
"25160",0.627
"25161",0.6275
"25162",0.6305
"25163",0.6295
"25164",0.6305
"25165",0.631
"25166",0.6305
"25167",0.6375
"25168",0.634
"25169",0.628
"25170",0.629
"25171",0.6315
"25172",0.665
"25173",0.667
"25174",0.665
"25175",0.668
"25176",0.6725
"25177",0.6755
"25178",0.677
"25179",0.6815
"25180",0.682
"25181",0.682
"25182",0.683
"25183",0.681
"25184",0.681
"25185",0.687
"25186",0.6875
"25187",0.6845
"25188",0.684
"25189",0.6835
"25190",0.6835
"25191",0.6825
"25192",0.6795
"25193",0.679
"25194",0.6775
"25195",0.6775
"25196",0.677
"25197",0.677
"25198",0.677
"25199",0.677
"25200",0.6775
"25201",0.6725
"25202",0.674
"25203",0.675
"25204",0.6795
"25205",0.681
"25206",0.6835
"25207",0.6835
"25208",0.682
"25209",0.6835
"25210",0.6825
"25211",0.6855
"25212",0.685
"25213",0.686
"25214",0.6865
"25215",0.687
"25216",0.689
"25217",0.6945
"25218",0.703
"25219",0.7025
"25220",0.702
"25221",0.729
"25222",0.7295
"25223",0.731
"25224",0.732
"25225",0.734
"25226",0.737
"25227",0.7445
"25228",0.747
"25229",0.7465
"25230",0.7495
"25231",0.751
"25232",0.753
"25233",0.754
"25234",0.7655
"25235",0.7655
"25236",0.765
"25237",0.762
"25238",0.761
"25239",0.7585
"25240",0.7575
"25241",0.729
"25242",0.7145
"25243",0.7065
"25244",0.6715
"25245",0.6685
"25246",0.6685
"25247",0.6685
"25248",0.6685
"25249",0.668
"25250",0.668
"25251",0.6645
"25252",0.6645
"25253",0.6645
"25254",0.664
"25255",0.6645
"25256",0.664
"25257",0.621
"25258",0.6205
"25259",0.622
"25260",0.6215
"25261",0.6215
"25262",0.618
"25263",0.6175
"25264",0.6185
"25265",0.6445
"25266",0.643
"25267",0.6425
"25268",0.638
"25269",0.67
"25270",0.671
"25271",0.671
"25272",0.671
"25273",0.669
"25274",0.668
"25275",0.669
"25276",0.672
"25277",0.6715
"25278",0.6675
"25279",0.6675
"25280",0.6615
"25281",0.6605
"25282",0.6565
"25283",0.657
"25284",0.6555
"25285",0.6545
"25286",0.654
"25287",0.6545
"25288",0.6545
"25289",0.6565
"25290",0.6545
"25291",0.6545
"25292",0.6595
"25293",0.66
"25294",0.6585
"25295",0.644
"25296",0.6325
"25297",0.628
"25298",0.623
"25299",0.623
"25300",0.644
"25301",0.64
"25302",0.6175
"25303",0.62
"25304",0.618
"25305",0.5965
"25306",0.596
"25307",0.597
"25308",0.616
"25309",0.621
"25310",0.6215
"25311",0.621
"25312",0.6405
"25313",0.642
"25314",0.6405
"25315",0.656
"25316",0.6585
"25317",0.6575
"25318",0.6575
"25319",0.6585
"25320",0.6515
"25321",0.629
"25322",0.6285
"25323",0.6275
"25324",0.625
"25325",0.619
"25326",0.6105
"25327",0.609
"25328",0.6115
"25329",0.6165
"25330",0.6225
"25331",0.634
"25332",0.638
"25333",0.642
"25334",0.6495
"25335",0.652
"25336",0.653
"25337",0.656
"25338",0.6565
"25339",0.6565
"25340",0.657
"25341",0.66
"25342",0.6585
"25343",0.658
"25344",0.6575
"25345",0.6535
"25346",0.658
"25347",0.6605
"25348",0.6595
"25349",0.66
"25350",0.66
"25351",0.659
"25352",0.6655
"25353",0.6605
"25354",0.66
"25355",0.6595
"25356",0.6595
"25357",0.657
"25358",0.658
"25359",0.6595
"25360",0.661
"25361",0.6615
"25362",0.66
"25363",0.6565
"25364",0.6565
"25365",0.652
"25366",0.65
"25367",0.65
"25368",0.6485
"25369",0.65
"25370",0.6495
"25371",0.647
"25372",0.6445
"25373",0.6445
"25374",0.6435
"25375",0.645
"25376",0.6445
"25377",0.639
"25378",0.639
"25379",0.6415
"25380",0.642
"25381",0.642
"25382",0.641
"25383",0.642
"25384",0.6495
"25385",0.648
"25386",0.6535
"25387",0.653
"25388",0.655
"25389",0.652
"25390",0.665
"25391",0.6665
"25392",0.6705
"25393",0.6715
"25394",0.672
"25395",0.6695
"25396",0.672
"25397",0.6725
"25398",0.673
"25399",0.685
"25400",0.686
"25401",0.6805
"25402",0.6805
"25403",0.681
"25404",0.6815
"25405",0.6875
"25406",0.6875
"25407",0.687
"25408",0.6875
"25409",0.6815
"25410",0.682
"25411",0.682
"25412",0.68
"25413",0.68
"25414",0.6805
"25415",0.679
"25416",0.6775
"25417",0.6765
"25418",0.6735
"25419",0.6745
"25420",0.6725
"25421",0.672
"25422",0.6695
"25423",0.6595
"25424",0.658
"25425",0.655
"25426",0.6545
"25427",0.6555
"25428",0.639
"25429",0.6405
"25430",0.641
"25431",0.643
"25432",0.641
"25433",0.6405
"25434",0.635
"25435",0.632
"25436",0.635
"25437",0.6755
"25438",0.6745
"25439",0.6795
"25440",0.6795
"25441",0.68
"25442",0.68
"25443",0.676
"25444",0.676
"25445",0.6755
"25446",0.677
"25447",0.678
"25448",0.6775
"25449",0.6785
"25450",0.6795
"25451",0.6795
"25452",0.6815
"25453",0.678
"25454",0.677
"25455",0.6775
"25456",0.6755
"25457",0.679
"25458",0.6815
"25459",0.6795
"25460",0.6765
"25461",0.6765
"25462",0.677
"25463",0.676
"25464",0.678
"25465",0.6795
"25466",0.6865
"25467",0.6885
"25468",0.687
"25469",0.685
"25470",0.6805
"25471",0.681
"25472",0.6815
"25473",0.6825
"25474",0.682
"25475",0.6825
"25476",0.685
"25477",0.6835
"25478",0.6825
"25479",0.68
"25480",0.6805
"25481",0.682
"25482",0.678
"25483",0.6725
"25484",0.673
"25485",0.672
"25486",0.671
"25487",0.6705
"25488",0.678
"25489",0.6705
"25490",0.672
"25491",0.6685
"25492",0.6555
"25493",0.6525
"25494",0.6545
"25495",0.653
"25496",0.653
"25497",0.6545
"25498",0.6535
"25499",0.6545
"25500",0.653
"25501",0.652
"25502",0.6495
"25503",0.6525
"25504",0.653
"25505",0.6475
"25506",0.6455
"25507",0.649
"25508",0.653
"25509",0.654
"25510",0.6525
"25511",0.648
"25512",0.649
"25513",0.653
"25514",0.654
"25515",0.654
"25516",0.654
"25517",0.6545
"25518",0.659
"25519",0.6645
"25520",0.6655
"25521",0.6665
"25522",0.6665
"25523",0.6705
"25524",0.67
"25525",0.6705
"25526",0.671
"25527",0.6745
"25528",0.675
"25529",0.6715
"25530",0.6725
"25531",0.6755
"25532",0.6785
"25533",0.6795
"25534",0.678
"25535",0.681
"25536",0.6835
"25537",0.684
"25538",0.684
"25539",0.689
"25540",0.6915
"25541",0.6915
"25542",0.6945
"25543",0.6975
"25544",0.6985
"25545",0.697
"25546",0.7005
"25547",0.701
"25548",0.7005
"25549",0.702
"25550",0.7035
"25551",0.7005
"25552",0.698
"25553",0.7
"25554",0.699
"25555",0.695
"25556",0.695
"25557",0.6945
"25558",0.696
"25559",0.6855
"25560",0.6845
"25561",0.664
"25562",0.665
"25563",0.6645
"25564",0.6675
"25565",0.668
"25566",0.671
"25567",0.671
"25568",0.639
"25569",0.6405
"25570",0.6395
"25571",0.637
"25572",0.635
"25573",0.6495
"25574",0.6565
"25575",0.6575
"25576",0.664
"25577",0.6645
"25578",0.668
"25579",0.669
"25580",0.67
"25581",0.6695
"25582",0.668
"25583",0.668
"25584",0.6685
"25585",0.6825
"25586",0.69
"25587",0.687
"25588",0.686
"25589",0.686
"25590",0.6805
"25591",0.6785
"25592",0.6795
"25593",0.6815
"25594",0.6785
"25595",0.682
"25596",0.672
"25597",0.672
"25598",0.6705
"25599",0.671
"25600",0.669
"25601",0.649
"25602",0.649
"25603",0.647
"25604",0.6485
"25605",0.667
"25606",0.669
"25607",0.671
"25608",0.671
"25609",0.6715
"25610",0.672
"25611",0.6715
"25612",0.681
"25613",0.693
"25614",0.7
"25615",0.707
"25616",0.6945
"25617",0.7
"25618",0.6975
"25619",0.697
"25620",0.696
"25621",0.706
"25622",0.7045
"25623",0.703
"25624",0.699
"25625",0.698
"25626",0.6965
"25627",0.6965
"25628",0.698
"25629",0.699
"25630",0.6985
"25631",0.6985
"25632",0.6995
"25633",0.6995
"25634",0.7
"25635",0.703
"25636",0.7025
"25637",0.703
"25638",0.6985
"25639",0.647
"25640",0.642
"25641",0.644
"25642",0.642
"25643",0.643
"25644",0.63
"25645",0.6285
"25646",0.6295
"25647",0.6285
"25648",0.629
"25649",0.621
"25650",0.622
"25651",0.6185
"25652",0.771
"25653",0.7795
"25654",0.7835
"25655",0.7855
"25656",0.788
"25657",0.7905
"25658",0.7905
"25659",0.7925
"25660",0.792
"25661",0.794
"25662",0.7135
"25663",0.699
"25664",0.697
"25665",0.695
"25666",0.697
"25667",0.69
"25668",0.685
"25669",0.5795
"25670",0.6005
"25671",0.629
"25672",0.6395
"25673",0.6465
"25674",0.6325
"25675",0.6235
"25676",0.609
"25677",0.5675
"25678",0.664
"25679",0.6625
"25680",0.642
"25681",0.64
"25682",0.6385
"25683",0.643
"25684",0.6545
"25685",0.6685
"25686",0.5805
"25687",0.6035
"25688",0.5815
"25689",0.508
"25690",0.5815
"25691",0.629
"25692",0.6205
"25693",0.6095
"25694",0.611
"25695",0.658
"25696",0.6675
"25697",0.5765
"25698",0.571
"25699",0.539
"25700",0.5745
"25701",0.615
"25702",0.5675
"25703",0.487
"25704",0.4855
"25705",0.524
"25706",0.605
"25707",0.636
"25708",0.634
"25709",0.643
"25710",0.5955
"25711",0.6255
"25712",0.657
"25713",0.671
"25714",0.671
"25715",0.6685
"25716",0.6405
"25717",0.633
"25718",0.601
"25719",0.582
"25720",0.5145
"25721",0.5145
"25722",0.621
"25723",0.5815
"25724",0.613
"25725",0.6135
"25726",0.5885
"25727",0.587
"25728",0.584
"25729",0.477
"25730",0.467
"25731",0.446
"25732",0.4625
"25733",0.5375
"25734",0.667
"25735",0.669
"25736",0.6695
"25737",0.668
"25738",0.6765
"25739",0.6795
"25740",0.671
"25741",0.666
"25742",0.6725
"25743",0.665
"25744",0.6255
"25745",0.623
"25746",0.625
"25747",0.613
"25748",0.612
"25749",0.595
"25750",0.55
"25751",0.547
"25752",0.507
"25753",0.504
"25754",0.5005
"25755",0.501
"25756",0.501
"25757",0.501
"25758",0.5005
"25759",0.4985
"25760",0.483
"25761",0.475
"25762",0.493
"25763",0.409
"25764",0.469
"25765",0.4695
"25766",0.4725
"25767",0.409
"25768",0.3945
"25769",0.401
"25770",0.409
"25771",0.4445
"25772",0.4375
"25773",0.533
"25774",0.5315
"25775",0.5405
"25776",0.542
"25777",0.5415
"25778",0.536
"25779",0.4605
"25780",0.443
"25781",0.446
"25782",0.447
"25783",0.397
"25784",0.448
"25785",0.456
"25786",0.456
"25787",0.435
"25788",0.439
"25789",0.447
"25790",0.4305
"25791",0.4295
"25792",0.4315
"25793",0.456
"25794",0.452
"25795",0.451
"25796",0.449
"25797",0.4485
"25798",0.53
"25799",0.5285
"25800",0.5305
"25801",0.512
"25802",0.4985
"25803",0.676
"25804",0.6105
"25805",0.623
"25806",0.7205
"25807",0.722
"25808",0.5945
"25809",0.594
"25810",0.4195
"25811",0.6045
"25812",0.4095
"25813",0.419
"25814",0.4225
"25815",0.4225
"25816",0.4855
"25817",0.472
"25818",0.471
"25819",0.4455
"25820",0.4695
"25821",0.4245
"25822",0.465
"25823",0.4635
"25824",0.436
"25825",0.439
"25826",0.43
"25827",0.43
"25828",0.3885
"25829",0.4925
"25830",0.5035
"25831",0.5345
"25832",0.5475
"25833",0.6385
"25834",0.363
"25835",0.361
"25836",0.412
"25837",0.43
"25838",0.3855
"25839",0.448
"25840",0.445
"25841",0.391
"25842",0.418
"25843",0.4165
"25844",0.354
"25845",0.457
"25846",0.52
"25847",0.512
"25848",0.517
"25849",0.4175
"25850",0.537
"25851",0.557
"25852",0.5555
"25853",0.5545
"25854",0.5215
"25855",0.604
"25856",0.594
"25857",0.5935
"25858",0.594
"25859",0.5855
"25860",0.558
"25861",0.5475
"25862",0.5465
"25863",0.5675
"25864",0.472
"25865",0.4725
"25866",0.48
"25867",0.537
"25868",0.495
"25869",0.502
"25870",0.5585
"25871",0.558
"25872",0.5585
"25873",0.558
"25874",0.5845
"25875",0.585
"25876",0.526
"25877",0.511
"25878",0.507
"25879",0.506
"25880",0.555
"25881",0.5615
"25882",0.565
"25883",0.529
"25884",0.537
"25885",0.5455
"25886",0.5505
"25887",0.5525
"25888",0.531
"25889",0.5305
"25890",0.5315
"25891",0.534
"25892",0.5335
"25893",0.5135
"25894",0.5095
"25895",0.475
"25896",0.4735
"25897",0.473
"25898",0.4735
"25899",0.472
"25900",0.4905
"25901",0.6085
"25902",0.4735
"25903",0.4825
"25904",0.4925
"25905",0.438
"25906",0.617
"25907",0.6115
"25908",0.6115
"25909",0.443
"25910",0.41
"25911",0.4505
"25912",0.4325
"25913",0.562
"25914",0.575
"25915",0.5755
"25916",0.5565
"25917",0.6085
"25918",0.5445
"25919",0.595
"25920",0.5955
"25921",0.6135
"25922",0.617
"25923",0.4275
"25924",0.476
"25925",0.52
"25926",0.3605
"25927",0.3735
"25928",0.3755
"25929",0.3755
"25930",0.3875
"25931",0.388
"25932",0.3915
"25933",0.4435
"25934",0.4455
"25935",0.4405
"25936",0.439
"25937",0.44
"25938",0.4365
"25939",0.4375
"25940",0.4415
"25941",0.4435
"25942",0.3715
"25943",0.3705
"25944",0.414
"25945",0.4065
"25946",0.459
"25947",0.461
"25948",0.4455
"25949",0.443
"25950",0.442
"25951",0.45
"25952",0.4485
"25953",0.377
"25954",0.3785
"25955",0.3805
"25956",0.381
"25957",0.38
"25958",0.4225
"25959",0.423
"25960",0.4225
"25961",0.43
"25962",0.3945
"25963",0.418
"25964",0.421
"25965",0.421
"25966",0.421
"25967",0.42
"25968",0.422
"25969",0.421
"25970",0.4205
"25971",0.426
"25972",0.427
"25973",0.4285
"25974",0.429
"25975",0.43
"25976",0.4305
"25977",0.4275
"25978",0.423
"25979",0.4165
"25980",0.407
"25981",0.402
"25982",0.395
"25983",0.391
"25984",0.3935
"25985",0.3935
